Datum,Brot,Brötchen,Croissant,Konditorei,Kuchen,Saisonbrot,<NA>
2013-08-18,92.489778506026,669.186211470815,282.599786111443,150.122396942697,479.499541699925,NA,NA
2013-08-19,145.87913275728,499.912512856933,249.391160860983,107.407999333161,374.247117082749,NA,NA
2013-08-20,111.842396126739,478.730297151576,257.620799680939,64.5022565329893,340.090359959321,NA,NA
2013-08-21,125.336522713024,440.815636456397,271.133442105753,65.9210119267558,352.695324198643,NA,NA
2013-08-22,132.916428220302,497.731338188322,229.323435589195,111.144301377526,343.348933556103,NA,NA
2013-08-23,162.958958703106,503.672089526472,260.926195756112,94.2272902889274,375.317567662845,NA,NA
2013-08-24,201.543109556297,707.94429725517,282.401869590288,124.737464409769,536.196771958902,NA,NA
2013-08-25,83.0226725739551,726.257649523775,360.817001197227,141.066888354584,495.194334936839,NA,NA
2013-08-26,165.829031676714,451.536740815421,244.936370498996,104.448858869003,368.72576849632,NA,NA
2013-08-27,118.473650434102,442.318352086176,251.053043195831,89.3398068106772,305.77200439049,NA,NA
2013-08-28,108.876991442649,418.297941202801,225.878194718714,87.5160458910728,349.390973099531,NA,NA
2013-08-29,178.178023803315,386.390267686346,198.776407298801,67.1751319746152,396.454612761332,NA,NA
2013-08-30,133.150828452892,492.141265198519,184.252334847289,77.9353068130843,343.345686609289,NA,NA
2013-08-31,130.821314898435,581.490537751984,265.410807550213,86.0077280021026,344.096618940689,NA,NA
2013-09-01,95.9704314892471,481.584829613001,239.545084070735,139.776992842103,400.375251601544,NA,NA
2013-09-02,138.408723210465,350.023432755307,165.884794599896,97.5577291094531,236.082416986532,NA,NA
2013-09-03,138.825618927843,357.401285676803,174.655491296255,66.7042185386037,270.350123886175,NA,NA
2013-09-04,100.221969526295,362.249371679536,162.83743839423,102.369988965095,308.670506473354,NA,NA
2013-09-05,173.658100347255,400.95010523182,155.795527807677,64.7180977987766,309.022150561535,NA,NA
2013-09-06,171.415179710314,395.673296994009,183.372780096599,79.6716952926438,307.019415636833,NA,NA
2013-09-07,186.034060963767,591.523547732665,215.339022862711,65.0128197234662,447.991745678441,NA,NA
2013-09-08,88.8925958109828,576.040699297842,261.723925353895,115.868951321453,453.792300083562,NA,NA
2013-09-09,169.359968504942,331.981293986457,155.698998919682,78.4321446410245,266.740185481098,NA,NA
2013-09-10,89.6944536084346,363.667829135983,186.631885480156,75.320737395332,272.085784886284,NA,NA
2013-09-11,103.363686559795,350.81380789681,156.993834222857,84.1743682721035,266.283742487977,NA,NA
2013-09-12,106.474399987548,354.282593212868,128.957531070768,79.9069125959926,291.297115676725,NA,NA
2013-09-13,122.564626199915,413.041864366013,142.450922270702,60.0423801030524,306.313400312796,NA,NA
2013-09-14,174.938807466572,530.825102628704,230.524249936583,68.6316728927997,383.083373412478,NA,NA
2013-09-15,55.1960062296304,494.908185078447,199.525819245624,150.947116904365,368.235519264474,NA,NA
2013-09-16,146.760234890658,363.701917843028,150.458078596152,68.5094924358894,230.653426038182,NA,NA
2013-09-17,136.118044538363,321.054881338889,121.601419092438,88.0432401860715,320.526447004404,NA,NA
2013-09-18,152.255085210606,327.413713418182,123.430475306719,81.9233275996418,273.5407716877,NA,NA
2013-09-19,148.674992078993,362.273757016504,127.595436733938,56.2795004974713,300.262376130314,NA,NA
2013-09-20,110.159250328825,375.16829079452,119.995567870545,87.4952661591497,377.403500794794,NA,NA
2013-09-21,178.263887943827,525.014097788583,227.17812505778,48.2782247656494,320.960054511642,NA,NA
2013-09-22,86.6668973821597,500.579617827733,216.025597526986,181.071825652617,359.99538027315,NA,NA
2013-09-23,111.128410563554,339.417738661045,115.173949077037,72.8638989817766,293.881781699553,NA,NA
2013-09-24,139.64144576808,314.00466178787,107.515311254663,91.9109696976559,261.601833826599,NA,NA
2013-09-25,117.94119333604,333.964687913619,133.455357081465,83.2754466610357,298.284260355615,NA,NA
2013-09-26,203.314345156607,348.862509645868,111.331440019646,52.9418817206733,287.793533580575,NA,NA
2013-09-27,135.507291692088,337.894647078396,102.187864090432,93.9440670728549,283.206061885802,NA,NA
2013-09-28,134.613756840197,578.156874149585,247.995826181906,98.4375774152303,290.84887886944,NA,NA
2013-09-29,68.6316896995448,503.155199518292,194.986111359586,148.939102156167,304.830463976939,NA,NA
2013-09-30,156.502435955326,360.827106059368,141.992865332313,98.1860676233875,331.154356903853,NA,NA
2013-10-01,123.397540137977,356.816079467772,135.614594111775,67.6549909234488,351.590991371398,NA,NA
2013-10-02,196.720969158391,423.688173539227,156.465804020451,119.813127526207,322.880300414914,NA,NA
2013-10-03,75.2337302417469,592.567211256288,192.293311340733,148.994652688514,440.898116086485,NA,NA
2013-10-04,156.066122625816,501.347948785726,179.301551909794,74.562061444226,280.756383513395,NA,NA
2013-10-05,152.280762053885,532.496621420318,225.910066727439,66.2032518834826,326.993164913838,NA,NA
2013-10-06,92.4805772695364,534.597184990357,225.346819831364,129.952199872951,340.701203063945,NA,NA
2013-10-07,124.841544023845,372.452301813743,146.80201055568,70.2008226210611,318.481660598268,NA,NA
2013-10-08,96.867100978839,324.616615610371,179.71807625926,73.2079831960351,245.656923063522,NA,NA
2013-10-09,149.761758936995,369.540618454844,153.104643981133,101.892689553858,260.831242292014,NA,NA
2013-10-10,119.300284972145,349.149490881751,157.491453078096,70.9668372971161,266.156733546376,NA,NA
2013-10-11,123.2348187168,349.112977802115,166.021960265633,75.3024074738754,229.072309397699,NA,NA
2013-10-12,140.262421715801,425.070804590291,204.748697582742,85.8339467852549,273.221595297806,NA,NA
2013-10-13,42.9967926268111,452.275706400622,187.165299913108,149.25084502852,248.357762950889,NA,NA
2013-10-14,109.863744271226,328.255116835268,155.668175429767,52.4609987818665,270.419718876308,NA,NA
2013-10-15,130.431802598324,354.885414944464,127.284237581592,93.0578771174161,219.941750803178,NA,NA
2013-10-16,146.070583461057,324.757529273156,143.148086490441,91.1515914626467,288.91825808676,NA,NA
2013-10-17,89.9411837855476,324.982641344802,138.523531007126,85.6188586141792,244.428871611246,NA,NA
2013-10-18,111.233698203856,321.70990029733,154.060413787211,65.0176982906717,295.076856315502,NA,NA
2013-10-19,121.590860465012,379.7774092487,218.403804936665,61.589080615236,281.559213676245,NA,NA
2013-10-20,70.1419855298474,437.66111375148,184.738688804128,124.018841960182,229.516910132085,NA,NA
2013-10-21,122.987868193302,312.390458346719,158.600060112572,71.2443638417337,187.562777604076,NA,NA
2013-10-22,111.927088663048,367.731628638611,124.349835290535,96.9923094777322,255.793613767243,NA,NA
2013-10-23,125.816016210178,339.191026703081,127.206231759846,94.6638761998211,271.192325022255,NA,NA
2013-10-24,123.163406361057,347.147339698928,156.231332746406,95.9995140166535,246.175469323983,41.8130384176761,NA
2013-10-25,113.661858634409,331.531922475238,160.591057645463,70.0532365692146,262.479741759397,16.4108759321994,NA
2013-10-26,161.678805315967,403.176380323358,189.242202262172,63.040579010536,260.812943526863,18.5744577876439,NA
2013-10-27,102.355195816072,541.86792448218,190.712737133049,186.537638448479,292.452459619799,24.6400839236906,NA
2013-10-28,129.482192717092,358.47390890485,133.336139828081,74.3238360664755,196.841869220639,NA,NA
2013-10-29,112.285893935052,343.382554561478,140.485738793355,74.735898673334,194.050358871373,43.5153660789191,NA
2013-10-30,121.506077008915,315.521819776895,130.066409188398,48.1084083947754,295.266893345374,38.8942676789686,NA
2013-10-31,133.723541287582,297.251141804671,131.888004220895,85.5171451600742,242.152859667865,16.8022951787266,NA
2013-11-01,100.182160485504,336.018177940212,131.595462324601,91.3424292969203,273.370278323609,48.6054000047875,NA
2013-11-02,149.172348030766,433.411475491698,196.1559913362,60.8349248921595,225.660926756768,70.1309361215906,NA
2013-11-03,97.4532740046654,549.620047848044,170.032963538546,128.473076323971,250.834570281876,34.2580409055977,NA
2013-11-04,137.864260444157,269.386056106044,127.268329765293,NA,243.480688862574,17.8744198764574,NA
2013-11-05,103.700267261952,247.501683917765,103.887044199963,74.2946461688414,189.316339883043,41.7139880995306,NA
2013-11-06,109.097001107423,273.952220004938,79.0889861643745,64.0286940032467,193.037644420427,50.5185888728345,NA
2013-11-07,118.470603286455,276.67098423661,122.745430561521,67.2858927962349,225.684071441743,50.2266196683466,NA
2013-11-08,132.796244239256,270.935184532938,101.771889831401,65.3154182108296,208.931884105255,53.5192500112591,NA
2013-11-09,99.9317959514759,391.257430539666,136.287645125254,63.0232472685735,221.231762690697,51.1297514715512,NA
2013-11-10,108.561660295105,554.358848899602,190.963900511964,176.522124121548,338.893723228729,39.7377803974395,NA
2013-11-11,124.580485617569,277.910909861899,120.162641671644,76.1706634927456,242.681615020156,62.3605448128483,NA
2013-11-12,111.970870543294,257.306498146673,107.253206740507,49.0155893982333,196.457888917276,41.3570335382478,NA
2013-11-13,78.0382483442215,253.679516784304,119.867748504171,65.8442679091616,243.067077049956,65.0616903306825,NA
2013-11-14,121.180219705286,252.672301244525,69.8361305530764,57.5383042189858,209.051190249137,44.8353611437005,NA
2013-11-15,122.76929773359,261.631579072909,93.6794869368266,51.4925840580978,210.424923048355,61.0014708202482,NA
2013-11-16,126.793397398979,388.456732659322,137.151643129665,49.4223775237036,261.755181235489,72.2449528103848,NA
2013-11-17,74.3945185864517,585.360633461221,219.230607681238,177.087584201101,434.514684349967,37.9512648752007,NA
2013-11-18,129.109032642028,271.38800449289,91.0125010507372,49.8879972007333,211.412460843845,64.8333393440256,NA
2013-11-19,106.906118646237,256.059323867932,82.9422221901555,54.9978272171921,175.243335348158,61.9559723571108,NA
2013-11-20,124.324612351715,254.568609014357,97.7892812341537,78.1131998337016,189.093245051335,70.0645170068576,NA
2013-11-21,144.359927455555,265.659732396587,101.903925231963,58.3913411790683,188.007263743597,95.3284808994841,NA
2013-11-22,107.962731413831,264.858352033057,93.0736046522105,57.7729401837321,182.217584291959,111.068512845509,NA
2013-11-23,96.5196766761341,371.973598822071,174.47896691478,91.899653481564,208.761601079823,60.8486978870594,NA
2013-11-24,76.4120061231823,563.703199691435,256.642590494745,175.128357778932,369.426275393692,90.7061638144903,NA
2013-11-25,129.81992805086,243.739175008053,73.4033326848311,92.5228806731995,243.044424030491,91.4526701439361,NA
2013-11-26,123.431703158233,270.066780638125,102.058774564762,57.5784741040714,246.470658207108,87.9569789296446,NA
2013-11-27,93.5321454303922,249.98388856265,73.1540919998792,78.1936852275363,199.971144378813,60.3973679194948,NA
2013-11-28,128.842426194061,245.157903548545,111.25498488686,101.637479250916,218.574938092632,90.6225992800748,NA
2013-11-29,104.966463375073,270.604986736201,98.1353983496204,83.7787352392597,198.643762741097,76.747514503209,NA
2013-11-30,104.09003869481,364.558396204025,113.559536109209,NA,184.670559295231,143.915450636457,NA
2013-12-01,68.0762231823542,584.644687013588,192.108648794295,140.686615291205,251.171365445472,44.0077752087685,NA
2013-12-02,113.931498716313,278.664927166837,112.729510161019,73.3221953360975,200.880829213958,82.465284228853207,NA
2013-12-03,94.7658652080226,247.82662169358,112.863485924238,68.5617336096169,187.803590029425,65.9731311817255,NA
2013-12-04,128.922855106228,267.381898238725,118.598952445714,63.7021074904902,214.941099341808,49.6036003125754,NA
2013-12-05,120.974699669869,270.133710033378,114.608744793432,66.2712031267702,190.110646923888,128.169290294417,NA
2013-12-06,112.015650593347,242.429691903367,72.7803476565256,81.3614647215711,211.036554280616,70.4079048569509,NA
2013-12-07,121.408564819885,330.405150816589,116.79937370528,61.3937929370576,194.816564885098,80.1179141217449,NA
2013-12-08,36.2650169585334,502.371531950746,169.017349331006,101.998231468739,211.40480292494,41.6271818292862,NA
2013-12-09,134.680550018524,224.635145960176,104.226092074174,66.1496191363994,170.524972886057,85.9735669347355,NA
2013-12-10,104.352034970751,257.948246753247,112.124568350855,60.8077382038886,149.431342843146,67.8622027353327,NA
2013-12-11,85.9079819233536,258.730733034518,76.939456885603,49.7261823587047,155.814778301331,36.8244763668639,NA
2013-12-12,88.2075449690532,246.420486617343,99.2007093905854,62.7526558507983,180.75061797104,104.880352148774,NA
2013-12-13,85.5324935340658,215.102454376754,66.2056003249106,NA,181.364999270263,90.0832446655234,NA
2013-12-14,120.787742012371,327.613078777548,103.130500344652,NA,197.802586637735,99.8155116392742,NA
2013-12-15,71.5352172710921,564.33503068692,188.326403909678,97.4825174374607,217.492553439895,114.662454089235,NA
2013-12-16,120.791211521354,230.285819128034,72.9462694852638,37.1897783267561,157.392485896369,47.6501511414247,NA
2013-12-17,74.6283250889016,261.524378936327,88.8118459700858,69.9500582980743,174.571555755812,60.5001349401418,NA
2013-12-18,86.4115250991858,241.880289555687,78.6704329646384,81.0249143151096,183.895860880414,69.5040386540523,NA
2013-12-19,101.589644453608,265.154110289682,66.4245588886188,79.0572340066618,175.651475866415,89.4706690868603,NA
2013-12-20,114.601001275823,273.618541350621,91.3320661013639,69.9295037876725,187.406124646547,66.4826350991988,NA
2013-12-21,124.541759682586,354.063657483224,120.97859354729,63.5616525987563,191.007159526764,98.5535495363417,NA
2013-12-22,41.7300439888931,463.81219748514,145.07834868862,138.655812124506,236.081350951816,74.7138069947243,NA
2013-12-23,183.608991270752,430.94267042062,129.105729760414,60.8076590130824,221.057091994517,109.827662725605,NA
2013-12-24,220.330670230618,531.778119659333,131.060157748043,NA,251.566250844717,61.36878208577,NA
2013-12-25,NA,NA,NA,NA,NA,NA,0
2013-12-26,NA,NA,NA,NA,NA,NA,0
2013-12-27,152.367434643543,433.889713549154,155.11961993256,NA,270.57137769383303,34.5569447026584,NA
2013-12-28,NA,NA,NA,NA,NA,NA,0
2013-12-29,131.267289010755,510.015069971101,186.144873761997,175.489183127665,292.517266268393,30.1718294542218,NA
2013-12-30,126.58984459848,494.782420691912,187.939016759106,NA,454.376684162368,40.86384615436,NA
2013-12-31,211.390838466052,586.131309693688,192.198716551642,NA,1625.69060128682,NA,NA
2014-01-01,NA,NA,NA,NA,NA,NA,0
2014-01-02,153.166492227541,449.418219323415,142.307970667817,71.7295837755931,257.525894400416,35.620197470415,NA
2014-01-03,109.484763536521,405.814478197605,99.6058148024772,111.358444084666,227.91315882647,NA,NA
2014-01-04,116.250540066432,408.762961257816,176.104155461342,104.673188597976,262.179156885669,NA,NA
2014-01-05,67.7899909491401,529.982266493949,178.657856307418,124.764364378822,242.820622344855,NA,NA
2014-01-06,146.911067784297,299.874480982131,96.4413422236739,104.294206603332,247.848021036211,NA,NA
2014-01-07,147.5457609484,296.549615645128,112.998810300322,79.4168862163993,211.332603686944,NA,NA
2014-01-08,99.9068767897401,258.406939246541,110.955888544422,82.3370153760945,225.800497171104,NA,NA
2014-01-09,113.541525918277,260.439674899334,83.9980788562239,80.2711861838417,243.430253024245,NA,NA
2014-01-10,119.05554059635,286.482721735479,95.5815560630447,63.2504812118984,218.497124848402,NA,NA
2014-01-11,127.95986526115,384.22983618022,135.297629284998,57.1201137737824,255.193769001422,NA,NA
2014-01-12,83.4017498521773,582.354079603658,219.451253434072,187.466582265489,268.081222848751,NA,NA
2014-01-13,103.994034974792,251.321752602056,91.9494027091745,49.8996215621949,244.284690811498,NA,NA
2014-01-14,166.347532764571,305.619039555862,122.777586804221,83.7591557253582,258.018070899922,NA,NA
2014-01-15,139.042567223334,266.688234496087,87.3664607700347,78.6490722353439,258.99138827716,NA,NA
2014-01-16,117.779119691395,280.275781868982,96.8634711145641,57.5214212168637,217.577430276885,NA,NA
2014-01-17,94.7938386484339,257.771904141454,104.953877469258,61.4660377155236,228.685872660367,NA,NA
2014-01-18,102.633649837911,357.4107536578,120.949485978232,66.7096858590463,296.458168922809,NA,NA
2014-01-19,53.0014671833047,519.732257703175,201.951819155127,161.394205203827,284.622738586554,NA,NA
2014-01-20,99.6819363621683,273.490861004483,113.234752934943,66.1656875195136,207.228759924773,NA,NA
2014-01-21,116.784600007305,259.272175875601,77.5553536704606,98.212098799943,211.786064330115,NA,NA
2014-01-22,102.344424741026,241.123430544226,92.2641863752576,82.1429701099207,235.346514222246,NA,NA
2014-01-23,105.740276056438,263.978251498374,81.1028349597974,66.0486669031107,265.989245866942,NA,NA
2014-01-24,143.164448746188,261.219962431997,107.52760671402,72.3865767161981,254.008786140808,NA,NA
2014-01-25,129.09233380561,351.252465656399,126.527150265602,84.5110962290284,317.298683061094,NA,NA
2014-01-26,65.4883238458282,483.659434750003,180.142333235844,201.191517525166,336.227703734553,NA,NA
2014-01-27,177.797639286942,228.4378109063,75.4459859682384,66.2599633585981,223.188610002863,NA,NA
2014-01-28,63.9844736113181,297.344059006804,75.4229619299912,74.0575405609287,235.951227153213,NA,NA
2014-01-29,75.1156293987916,230.305934307389,68.1785483682205,76.2200829273755,217.495225875601,NA,NA
2014-01-30,140.794194214435,268.187299324192,79.5836968191726,72.9890223085887,264.256585339608,NA,NA
2014-01-31,133.303478983532,286.654898966864,100.011817875289,64.6906831302521,269.494364878668,NA,NA
2014-02-01,101.932146850505,363.477743653721,114.429951891346,105.676725668115,290.121392280101,NA,NA
2014-02-02,76.7574943519772,556.341089710331,227.15592477005,237.893596916681,411.693460013424,NA,NA
2014-02-03,154.323103655617,348.771730579887,90.3029340308988,152.956273429037,270.607601202372,NA,NA
2014-02-04,130.284962020954,260.453691923776,101.092269728102,112.894063883488,255.009175595281,NA,NA
2014-02-05,128.512982776585,303.821114890027,100.257337241581,135.061148458054,274.355368402748,NA,NA
2014-02-06,93.2145715747619,281.271370841592,91.6727617273963,140.050350415932,258.917425529588,NA,NA
2014-02-07,99.7607356052368,277.116052767499,76.9602993993158,118.729800726482,236.760781785701,NA,NA
2014-02-08,120.862739831777,444.88120408508,149.955802485993,152.794657636639,305.058089685015,NA,NA
2014-02-09,57.0074894928223,569.839111992589,160.76179807863,365.729264338809,363.120781551495,NA,NA
2014-02-10,154.183743327497,289.527230880774,109.588423918544,99.6175131980021,249.77351530581,NA,NA
2014-02-11,93.605003186262607,316.588828519672,73.9886604663427,152.370461421554,236.7220733882,NA,NA
2014-02-12,165.738384661521,304.004411606266,66.7127828373738,77.6867709724671,264.817044704002,NA,NA
2014-02-13,112.481302733138,299.888751175176,93.0362856795219,185.345507160016,288.026236118619,NA,NA
2014-02-14,127.922310495651,313.418025928576,94.3020113828986,174.557054369197,321.401903496864,NA,NA
2014-02-15,169.517528839106,474.035638350371,130.363632393015,198.394939954409,316.121966093225,NA,NA
2014-02-16,66.1488570531461,642.255713146016,177.142498376336,286.00163562643303,397.890970167717,NA,NA
2014-02-17,139.563931976797,329.690366180098,102.644597942537,126.598201633374,259.552787900081,NA,NA
2014-02-18,101.128808084497,275.501866816375,100.927275343868,115.553470501728,285.696716626729,NA,NA
2014-02-19,139.712963296062,317.300543446827,70.6249007434564,85.6674251344062,244.745193995473,NA,NA
2014-02-20,115.493305434483,332.24034886181,122.10498999886,135.821239683404,254.693822568293,NA,NA
2014-02-21,195.749507104036,304.683845985775,108.854131975822,128.229656396637,333.413645056526,NA,NA
2014-02-22,138.333592943018,501.288627565406,138.609213789689,135.439401637301,283.857426834567,NA,NA
2014-02-23,79.4422222430818,711.608645093162,193.554471815095,430.500089196343,394.240086291001,NA,NA
2014-02-24,152.556733984074,278.245512066627,108.430124488258,57.8485386075181,259.072372304433,NA,NA
2014-02-25,115.741936459404,261.518665118435,108.939498064625,84.348923725007,255.218562114268,NA,NA
2014-02-26,95.0173566075507,311.376704215006,128.531264986325,89.3583951531774,246.406277305466,NA,NA
2014-02-27,142.599019478366,300.168385368184,124.046174688955,90.8121601379897,258.629543719353,NA,NA
2014-02-28,121.868073185287,304.253089953571,126.336309548451,69.1088225459759,277.702428848911,NA,NA
2014-03-01,140.96854447309,463.931706683171,198.690224507104,109.019649999515,356.078419246933,NA,NA
2014-03-02,78.304687930775,613.772072740439,216.454079253849,107.77449609988,321.485150071242,NA,NA
2014-03-03,123.816845981151,340.843721805049,135.701798900913,95.1732754360082,292.727936923252,NA,NA
2014-03-04,110.664379295042,322.507407389951,121.592712107845,66.7496305599525,249.829686460274,NA,NA
2014-03-05,104.010771805795,272.38016204007897,118.308239334894,105.773446388565,252.444455457162,NA,NA
2014-03-06,119.64957040592,296.782446572738,110.011978248391,93.897140786047,251.572908933497,NA,NA
2014-03-07,115.297355656246,293.295574945633,120.373696996274,87.1135437231353,211.366012107748,NA,NA
2014-03-08,116.679903321343,478.500223651153,188.514875432772,123.725264018424,265.958911689045,NA,NA
2014-03-09,92.618539664325,620.71339369779,200.515094351829,178.017374804103,354.983557989906,NA,NA
2014-03-10,150.516891177572,317.378702108067,112.794099599255,77.0050691066935,194.366328186192,NA,NA
2014-03-11,151.221168841794,264.37746726286,118.436643402473,96.0114193579654,257.869223064409,NA,NA
2014-03-12,91.0474158512995,275.552175296613,116.929079432661,87.5819491860972,271.282405295851,NA,NA
2014-03-13,141.400369720196,322.865434589691,112.905736442376,86.3042676126607,231.683186905879,NA,NA
2014-03-14,123.912083680615,309.267472114849,124.458118600583,83.095661478459,250.29296439151,NA,NA
2014-03-15,137.683942432828,426.528946577857,193.490537174953,101.236649263482,280.923615726204,NA,NA
2014-03-16,67.1675793738149,427.380944455632,111.822263295225,135.208641454406,214.983984608509,NA,NA
2014-03-17,141.547905542998,283.82852752228,124.597166174611,60.8538978246202,219.697175244681,NA,NA
2014-03-18,88.2250444509535,286.018793506259,101.817031593089,74.6021348426954,270.977176630639,NA,NA
2014-03-19,99.6845823880711,287.60155477635,123.100077090268,62.5925254079212,209.154606236614,NA,NA
2014-03-20,128.138232106811,297.335857719945,134.121055636733,87.401519892581,277.253330900992,NA,NA
2014-03-21,104.8547456835,316.080628373637,116.384010751598,76.876909493407,239.804246611309,NA,NA
2014-03-22,130.851901605861,497.958416841062,219.403158616365,75.7095901700985,299.753027543412,NA,NA
2014-03-23,71.128447822127,492.856825031606,161.390262011678,122.218061087289,247.35726790541,NA,NA
2014-03-24,174.642338237835,326.267041619462,136.254540386182,63.1258826839349,242.701095068185,NA,NA
2014-03-25,130.828394911681,327.070593673512,101.627143801847,61.7796782841541,242.582823119935,NA,NA
2014-03-26,164.073709880608,316.014621957881,102.514588286972,85.5428445981278,274.499442130787,NA,NA
2014-03-27,217.595707302914,384.826956477695,106.499230569624,86.7553324054727,270.972684277455,NA,NA
2014-03-28,210.364589078685,373.193892353262,132.839281058574,63.7182248755607,333.141969255609,NA,NA
2014-03-29,201.442576014825,600.636330304354,197.333675027563,78.2472154179189,422.293448127181,NA,NA
2014-03-30,77.0718729480323,541.041022021925,158.401753894457,114.215169292857,322.450782225319,NA,NA
2014-03-31,165.782083579859,340.519359885231,122.158056434949,79.3606414264492,284.916561193775,NA,NA
2014-04-01,143.934571968464,344.347041678838,136.757939715278,95.6643816088289,211.213532805788,NA,NA
2014-04-02,145.793768476637,357.401889148184,122.274399264469,61.0392736386212,251.722288103618,NA,NA
2014-04-03,199.334213779063,338.691456861455,134.055860641411,59.6091517158522,272.475241001337,NA,NA
2014-04-04,149.094869799179,348.498254975841,115.557770684235,86.3516555627854,319.888737791246,NA,NA
2014-04-05,166.366651532902,524.065479089145,192.693454800978,77.0706831333719,322.471971495165,NA,NA
2014-04-06,79.4656989548114,577.282474747519,179.59924292824,145.543499552535,359.285503303671,NA,NA
2014-04-07,175.863088463562,357.629946491513,177.997097273513,67.168817927136,310.063462856119,NA,NA
2014-04-08,104.711261779938,353.523529645886,147.639998607765,89.2544999884012,290.183609710366,NA,NA
2014-04-09,168.945582350845,366.100231824073,162.758801105285,96.4118611109018,271.099007471483,NA,NA
2014-04-10,153.689913112803,362.307296259006,139.443674153022,72.2396331836692,296.272579857626,NA,NA
2014-04-11,150.197974521935,375.837949456716,141.685913469588,58.9219511045009,277.160414027556,NA,NA
2014-04-12,230.41912840806,574.526430697981,241.849822382462,54.5280148344852,450.699337056635,NA,NA
2014-04-13,106.9717520005,631.475800914064,198.033088214577,138.42569385051,381.800588193029,NA,NA
2014-04-14,126.41212420811,407.696472609752,156.105982266937,55.4508724176006,279.326942781212,NA,NA
2014-04-15,109.472548649702,460.801074530961,190.120642033098,85.7052852416814,335.143030954254,NA,NA
2014-04-16,110.647041867212,439.876371928798,198.969950489909,80.9877329185756,297.536491311772,NA,NA
2014-04-17,259.250121969818,562.281813457354,214.383480919186,81.8180814450846,427.107033298615,NA,NA
2014-04-18,NA,NA,NA,NA,NA,NA,0
2014-04-19,290.428956680919,701.506792782752,273.491937842767,NA,424.763063011418,NA,NA
2014-04-20,57.7509189177541,670.020496886695,274.182299457511,189.548617602604,378.764958797144,NA,NA
2014-04-21,109.431179378053,683.784882752709,298.187238978591,89.0074737430748,243.108241978467,NA,NA
2014-04-22,169.196248011103,460.8751181337,182.98384854032,NA,238.30390072268,NA,NA
2014-04-23,162.980101956576,465.58877492787,183.539691874899,67.1712850654668,239.066295265338,NA,NA
2014-04-24,155.338780558714,417.193979627359,167.084247067964,61.1765774384312,277.90742095382,NA,NA
2014-04-25,103.620395874603,456.429396514049,166.559313065076,53.1570826268308,289.368785455912,NA,NA
2014-04-26,143.988134045973,586.998427577162,199.626205406704,72.1185398547604,302.862050051497,NA,NA
2014-04-27,67.5791269771508,584.577549685164,195.501610348286,112.495745498543,249.301047517779,NA,NA
2014-04-28,142.899118015523,406.097160006948,134.855002124095,77.3638484419459,204.961291079966,NA,NA
2014-04-29,145.382373304754,426.63404543123397,152.025502640473,65.3847746871142,287.361243256404,NA,NA
2014-04-30,168.447583367336,440.782783930678,154.434645162314,51.0562893306812,324.692536719349,NA,NA
2014-05-01,NA,NA,NA,NA,NA,NA,0
2014-05-02,194.877300541007,506.773609930646,183.845898367796,77.6145056918161,345.188442766659,NA,NA
2014-05-03,NA,NA,NA,NA,NA,NA,0
2014-05-04,NA,NA,NA,NA,NA,NA,0
2014-05-05,344.712427419033,1203.43112985675,565.941679350249,293.109398326081,749.218709204354,NA,NA
2014-05-06,117.634364611904,350.107434330692,113.629663759254,87.8622507140459,265.023592604083,NA,NA
2014-05-07,90.0459392081919,315.890695137174,91.0872706951132,92.4936971920041,206.372294382589,NA,NA
