"Datum","Warengruppe","Umsatz","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","weekday"
2014-06-03,"Brot",142.538025704362,FALSE,1,20,9,NA,"Tuesday"
2014-06-04,"Brot",137.397470737802,FALSE,1,21.4875,14,NA,"Wednesday"
2014-06-05,"Brot",194.604241155943,FALSE,5,15.0375,18,65,"Thursday"
2014-06-06,"Brot",181.64230467912,FALSE,3,19.3125,12,NA,"Friday"
2014-06-07,"Brot",199.282826637538,FALSE,0,17.9625,8,NA,"Saturday"
2014-06-08,"Brot",116.13410257794,FALSE,6,22.1,12,21,"Sunday"
2014-06-09,"Brot",110.83826883308,FALSE,0,20.6625,10,NA,"Monday"
2014-06-10,"Brot",183.918754774297,FALSE,1,25.7875,9,NA,"Tuesday"
2014-06-11,"Brot",149.446544671322,FALSE,7,20.5,8,61,"Wednesday"
2014-06-12,"Brot",139.828728810289,FALSE,4,19.55,12,NA,"Thursday"
2014-06-13,"Brot",181.076990157327,FALSE,7,17.45,18,21,"Friday"
2014-06-14,"Brot",198.692957520375,FALSE,1,18.9125,13,NA,"Saturday"
2014-06-15,"Brot",54.0249702204705,FALSE,0,19.275,8,NA,"Sunday"
2014-06-16,"Brot",162.607017592405,FALSE,6,18.3125,10,0,"Monday"
2014-06-17,"Brot",124.562218396083,FALSE,1,20.375,7,NA,"Tuesday"
2014-06-18,"Brot",137.865777862035,FALSE,3,19.3,13,NA,"Wednesday"
2014-06-19,"Brot",129.894799169399,FALSE,7,15.2875,19,21,"Thursday"
2014-06-20,"Brot",175.728748384125,FALSE,7,15.9875,16,NA,"Friday"
2014-06-21,"Brot",162.410672754329,TRUE,6,15.5125,18,61,"Saturday"
2014-06-22,"Brot",99.6276132843513,TRUE,5,15.7,19,NA,"Sunday"
2014-06-23,"Brot",130.997404965594,TRUE,4,16.5,17,NA,"Monday"
2014-06-24,"Brot",119.068455962972,TRUE,7,14.3625,7,21,"Tuesday"
2014-06-25,"Brot",114.248639971521,TRUE,0,18.4375,10,NA,"Wednesday"
2014-06-26,"Brot",139.644833904018,TRUE,6,17.575,8,63,"Thursday"
2014-06-27,"Brot",149.199619823898,TRUE,4,20.1625,7,95,"Friday"
2014-06-28,"Brot",234.368963456298,TRUE,6,16.9625,6,95,"Saturday"
2014-06-29,"Brot",99.024824945212,TRUE,7,17.3125,8,61,"Sunday"
2014-06-30,"Brot",171.873065791742,FALSE,3,18.3375,12,NA,"Monday"
2014-07-01,"Brot",79.4657766414776,FALSE,6,15.6875,14,61,"Tuesday"
2014-07-02,"Brot",130.353573545155,FALSE,6,17.1125,15,NA,"Wednesday"
2014-07-03,"Brot",158.210589058586,FALSE,7,20.4,9,NA,"Thursday"
2014-07-04,"Brot",112.903849016111,FALSE,0,26.9375,10,NA,"Friday"
2014-07-05,"Brot",150.979319145129,FALSE,6,24.5875,10,65,"Saturday"
2014-07-06,"Brot",84.8042447667398,FALSE,5,25.2375,6,NA,"Sunday"
2014-07-07,"Brot",142.241358541915,FALSE,5,20.8,10,NA,"Monday"
2014-07-08,"Brot",109.606492090567,FALSE,7,19.6,15,63,"Tuesday"
2014-07-09,"Brot",116.752191041734,FALSE,0,24.65,24,5,"Wednesday"
2014-07-10,"Brot",132.724706258412,FALSE,0,24.757142,18,0,"Thursday"
2014-07-11,"Brot",180.711513583786,FALSE,1,22.9375,18,NA,"Friday"
2014-07-12,"Brot",142.331090508761,FALSE,0,20.375,12,NA,"Saturday"
2014-07-13,"Brot",80.4531140833734,FALSE,7,18.6,10,61,"Sunday"
2014-07-14,"Brot",153.698550894933,FALSE,7,19.45,15,63,"Monday"
2014-07-15,"Brot",157.385041577792,FALSE,6,22.2625,9,NA,"Tuesday"
2014-07-16,"Brot",158.680478444563,FALSE,6,19.4125,7,NA,"Wednesday"
2014-07-17,"Brot",160.5229296933,FALSE,4,22.7625,7,NA,"Thursday"
2014-07-18,"Brot",119.811042532772,FALSE,1,26.05,10,NA,"Friday"
2014-07-19,"Brot",144.785544515647,FALSE,0,28.0625,13,NA,"Saturday"
2014-07-20,"Brot",111.990298336233,FALSE,3,24.3125,15,NA,"Sunday"
2014-07-21,"Brot",137.703002341753,FALSE,0,23.4875,19,5,"Monday"
2014-07-22,"Brot",152.134170467115,FALSE,0,24.9875,14,NA,"Tuesday"
2014-07-23,"Brot",144.39193026197,FALSE,0,25,14,NA,"Wednesday"
2014-07-24,"Brot",163.309889093623,FALSE,0,24.8375,11,NA,"Thursday"
2014-07-25,"Brot",145.131799090901,FALSE,0,26.325,18,NA,"Friday"
2014-07-26,"Brot",171.321523510186,FALSE,6,22.375,10,21,"Saturday"
2014-07-27,"Brot",90.1816334935297,FALSE,3,25.55,12,21,"Sunday"
2014-07-28,"Brot",157.813837411395,FALSE,0,24.7625,7,NA,"Monday"
2014-07-29,"Brot",144.455051194281,FALSE,0,25.35,10,NA,"Tuesday"
2014-07-30,"Brot",137.868369774792,FALSE,6,22.925,12,NA,"Wednesday"
2014-07-31,"Brot",174.333709830106,FALSE,3,22.4375,12,21,"Thursday"
2014-08-01,"Brot",153.966193788182,FALSE,1,26.725,8,NA,"Friday"
2014-08-02,"Brot",189.444073316264,FALSE,2,26.0875,12,NA,"Saturday"
2014-08-03,"Brot",75.380692980006,FALSE,5,23.0875,9,63,"Sunday"
2014-08-04,"Brot",190.631341627449,FALSE,6,22.5125,8,NA,"Monday"
2014-08-05,"Brot",158.481203915988,FALSE,5,23.0875,10,NA,"Tuesday"
2014-08-06,"Brot",140.003286627353,FALSE,0,22.825,10,NA,"Wednesday"
2014-08-07,"Brot",172.493580385229,FALSE,7,20.3125,6,61,"Thursday"
2014-08-08,"Brot",194.226703064487,FALSE,3,22.725,8,NA,"Friday"
2014-08-09,"Brot",216.790146013299,FALSE,6,20.1,17,61,"Saturday"
2014-08-10,"Brot",98.5919510239083,FALSE,6,23.1,12,NA,"Sunday"
2014-08-11,"Brot",186.843287518034,FALSE,4,20.075,13,21,"Monday"
2014-08-12,"Brot",155.633056469153,FALSE,5,16.9125,12,95,"Tuesday"
2014-08-13,"Brot",129.960879412869,FALSE,2,20.9375,10,NA,"Wednesday"
2014-08-14,"Brot",162.312059256018,FALSE,7,18.05,10,65,"Thursday"
2014-08-15,"Brot",232.668688554884,FALSE,6,18.3625,8,61,"Friday"
2014-08-16,"Brot",229.321098599377,FALSE,6,17.2,15,61,"Saturday"
2014-08-18,"Brot",204.943578961263,FALSE,6,15.2,15,61,"Monday"
2014-08-19,"Brot",157.516513226105,FALSE,6,14.0875,12,61,"Tuesday"
2014-08-20,"Brot",175.194857952978,FALSE,5,15.675,17,21,"Wednesday"
2014-08-21,"Brot",177.59614021373,FALSE,5,16.2625,11,21,"Thursday"
2014-08-22,"Brot",196.422158119718,FALSE,7,16.325,12,61,"Friday"
2014-08-23,"Brot",226.633053661476,FALSE,4,15.9875,11,21,"Saturday"
2014-08-24,"Brot",151.925968486667,FALSE,3,16.3125,20,21,"Sunday"
2014-08-25,"Brot",202.245341655226,FALSE,5,14.7875,13,65,"Monday"
2014-08-26,"Brot",143.842260185182,FALSE,3,17.325,7,NA,"Tuesday"
2014-08-27,"Brot",141.124540763453,FALSE,1,19.875,9,NA,"Wednesday"
2014-08-28,"Brot",147.59794847913,FALSE,0,19.75,9,0,"Thursday"
2014-08-29,"Brot",119.001507763099,FALSE,5,19.125,12,63,"Friday"
2014-08-30,"Brot",162.81504486744,FALSE,7,17.75,9,61,"Saturday"
2014-08-31,"Brot",136.994199378168,FALSE,7,16.375,8,21,"Sunday"
2014-09-01,"Brot",192.583927536972,FALSE,7,17.875,12,61,"Monday"
2014-09-02,"Brot",93.4032112729648,FALSE,2,18.375,13,NA,"Tuesday"
2014-09-03,"Brot",128.100882145258,FALSE,2,18.75,13,NA,"Wednesday"
2014-09-04,"Brot",118.732274802375,FALSE,0,20,15,NA,"Thursday"
2014-09-05,"Brot",168.798990410438,FALSE,2,21.375,10,NA,"Friday"
2014-09-06,"Brot",165.47761720592,FALSE,2,24,5,NA,"Saturday"
2014-09-07,"Brot",48.9648440975496,FALSE,5,20,6,21,"Sunday"
2014-09-08,"Brot",177.361261107402,FALSE,4,17.375,12,21,"Monday"
2014-09-09,"Brot",128.017374563252,FALSE,6,17.125,16,63,"Tuesday"
2014-09-10,"Brot",173.546299647139,FALSE,2,18.625,12,NA,"Wednesday"
2014-09-11,"Brot",165.169051552497,FALSE,4,17.375,13,NA,"Thursday"
2014-09-12,"Brot",130.3659563908,FALSE,1,18.25,11,NA,"Friday"
2014-09-13,"Brot",152.497010928097,FALSE,7,17,12,NA,"Saturday"
2014-09-14,"Brot",60.5960658536456,FALSE,7,17.625,14,61,"Sunday"
2014-09-15,"Brot",154.556691403417,FALSE,2,19.75,13,NA,"Monday"
2014-09-16,"Brot",106.657464651771,FALSE,0,20.125,13,NA,"Tuesday"
2014-09-17,"Brot",140.230426469916,FALSE,1,19.875,18,NA,"Wednesday"
2014-09-18,"Brot",168.767383241785,FALSE,0,20.5,13,NA,"Thursday"
2014-09-19,"Brot",140.144453118865,FALSE,0,20.75,9,5,"Friday"
2014-09-20,"Brot",197.959086294477,FALSE,3,19.375,7,10,"Saturday"
2014-09-21,"Brot",80.5859142164798,FALSE,4,17,15,21,"Sunday"
2014-09-22,"Brot",134.865103794751,FALSE,6,13,17,21,"Monday"
2014-09-23,"Brot",140.774695330895,FALSE,4,14.75,6,NA,"Tuesday"
2014-09-24,"Brot",108.711123767423,FALSE,7,15.375,10,63,"Wednesday"
2014-09-25,"Brot",108.067086651751,FALSE,7,14.5,17,61,"Thursday"
2014-09-26,"Brot",117.377429960871,FALSE,7,16.75,13,61,"Friday"
2014-09-27,"Brot",139.171163845637,FALSE,2,16.375,14,NA,"Saturday"
2014-09-28,"Brot",60.4829614839036,FALSE,4,18.5,7,NA,"Sunday"
2014-09-29,"Brot",146.640779180328,FALSE,6,18.125,6,NA,"Monday"
2014-09-30,"Brot",125.317010604255,FALSE,7,16.5,5,61,"Tuesday"
2014-10-01,"Brot",159.473253138624,FALSE,6,17.75,6,10,"Wednesday"
2014-10-02,"Brot",183.411275500045,FALSE,6,18,6,NA,"Thursday"
2014-10-03,"Brot",62.591191559266,FALSE,3,20,6,10,"Friday"
2014-10-04,"Brot",194.365187583031,FALSE,0,18.5,8,5,"Saturday"
2014-10-05,"Brot",82.1342445154272,FALSE,1,16.25,7,NA,"Sunday"
2014-10-06,"Brot",178.335670094664,FALSE,2,15.75,15,10,"Monday"
2014-10-07,"Brot",141.858863346968,FALSE,7,13,10,65,"Tuesday"
2014-10-08,"Brot",134.873921318631,FALSE,6,14.125,10,61,"Wednesday"
2014-10-09,"Brot",134.324856819578,FALSE,5,17.875,10,NA,"Thursday"
2014-10-10,"Brot",132.317020180874,FALSE,4,16.375,10,NA,"Friday"
2014-10-11,"Brot",181.071063711796,FALSE,3,17,5,NA,"Saturday"
2014-10-12,"Brot",97.9850226394533,FALSE,5,15.125,7,20,"Sunday"
2014-10-13,"Brot",129.878383258938,FALSE,7,12.625,12,63,"Monday"
2014-10-14,"Brot",175.011253800233,FALSE,6,14,5,61,"Tuesday"
2014-10-15,"Brot",206.8382090708,FALSE,7,13.875,6,21,"Wednesday"
2014-10-16,"Brot",147.570549356915,FALSE,7,13.5,6,61,"Thursday"
2014-10-17,"Brot",144.357853437456,FALSE,7,14.375,10,65,"Friday"
2014-10-18,"Brot",158.152130377889,FALSE,7,15.25,7,21,"Saturday"
2014-10-19,"Brot",58.8534096103563,FALSE,7,17.375,13,95,"Sunday"
2014-10-20,"Brot",158.382558902343,FALSE,6,14.625,18,61,"Monday"
2014-10-21,"Brot",125.363981222897,FALSE,7,12.5,9,63,"Tuesday"
2014-10-22,"Brot",127.765051280508,FALSE,6,13,12,0,"Wednesday"
2014-10-23,"Brot",144.21773201944,FALSE,6,13.125,7,0,"Thursday"
2014-10-24,"Brot",203.173639154115,FALSE,7,13.5,9,NA,"Friday"
2014-10-25,"Brot",191.425316581712,FALSE,7,12.125,7,61,"Saturday"
2014-10-26,"Brot",116.487886781866,FALSE,5,12.75,9,0,"Sunday"
2014-10-27,"Brot",121.416970836256,FALSE,2,14.5,9,NA,"Monday"
2014-10-28,"Brot",136.094268676769,FALSE,0,13.875,8,NA,"Tuesday"
2014-10-29,"Brot",103.569554336818,FALSE,7,8.375,7,20,"Wednesday"
2014-10-30,"Brot",122.18216764664,FALSE,2,10.625,5,10,"Thursday"
2014-10-31,"Brot",132.486279254048,FALSE,8,12.875,5,10,"Friday"
2014-11-01,"Brot",142.507059241702,FALSE,2,16.5,8,0,"Saturday"
2014-11-02,"Brot",99.288586999622,FALSE,3,15.375,10,21,"Sunday"
2014-11-03,"Brot",137.822879577546,FALSE,4,13.75,12,0,"Monday"
2014-11-04,"Brot",103.123747563607,FALSE,7,11.625,8,61,"Tuesday"
2014-11-05,"Brot",113.078967477055,FALSE,7,9.5,11,61,"Wednesday"
2014-11-06,"Brot",138.399464430445,FALSE,5,8.875,10,0,"Thursday"
2014-11-07,"Brot",125.3258349714,FALSE,0,8.625,9,10,"Friday"
2014-11-08,"Brot",165.663474985222,FALSE,6,10.25,8,NA,"Saturday"
2014-11-09,"Brot",118.446930009839,FALSE,3,10.625,8,NA,"Sunday"
2014-11-10,"Brot",132.450933802593,FALSE,6,8.75,7,61,"Monday"
2014-11-11,"Brot",122.885078853966,FALSE,2,8.625,7,10,"Tuesday"
2014-11-12,"Brot",95.3481999188746,FALSE,7,9.75,10,10,"Wednesday"
2014-11-13,"Brot",143.750350209673,FALSE,7,10.75,4,28,"Thursday"
2014-11-14,"Brot",133.77429991274,FALSE,7,10.75,10,10,"Friday"
2014-11-15,"Brot",157.956829595601,FALSE,8,9.25,14,10,"Saturday"
2014-11-16,"Brot",69.2794517983636,FALSE,7,8,14,61,"Sunday"
2014-11-17,"Brot",138.752246637463,FALSE,7,9.625,7,10,"Monday"
2014-11-18,"Brot",134.68843263499,FALSE,7,8.875,13,61,"Tuesday"
2014-11-19,"Brot",131.262024072649,FALSE,7,8.5,11,61,"Wednesday"
2014-11-20,"Brot",131.314789763352,FALSE,5,6.125,7,0,"Thursday"
2014-11-21,"Brot",142.895603194534,FALSE,6,6.5,5,61,"Friday"
2014-11-22,"Brot",92.6616360079896,FALSE,7,5.75,9,61,"Saturday"
2014-11-23,"Brot",88.8532704507342,FALSE,6,6.75,7,21,"Sunday"
2014-11-24,"Brot",135.495058395216,FALSE,3,9.375,10,0,"Monday"
2014-11-25,"Brot",125.776456029191,FALSE,0,6.875,4,0,"Tuesday"
2014-11-26,"Brot",98.5421347532514,FALSE,3,5.625,8,NA,"Wednesday"
2014-11-27,"Brot",114.36674051771,FALSE,0,4.5,10,10,"Thursday"
2014-11-28,"Brot",125.770265298128,FALSE,6,1.625,16,10,"Friday"
2014-11-29,"Brot",143.276224653699,FALSE,8,1,10,5,"Saturday"
2014-11-30,"Brot",70.5238191319592,FALSE,8,0,11,10,"Sunday"
2014-12-01,"Brot",128.454115308343,FALSE,7,-2,13,10,"Monday"
2014-12-02,"Brot",154.242632883405,FALSE,8,-3,7,10,"Tuesday"
2014-12-03,"Brot",133.99080245511,FALSE,7,0.625,10,10,"Wednesday"
2014-12-04,"Brot",124.167763102648,FALSE,8,3.75,9,61,"Thursday"
2014-12-05,"Brot",83.5104305885102,FALSE,7,2,7,61,"Friday"
2014-12-06,"Brot",127.894073901772,FALSE,2,5.75,7,10,"Saturday"
2014-12-07,"Brot",75.5129227390682,FALSE,7,4.875,12,61,"Sunday"
2014-12-08,"Brot",102.678761832615,FALSE,7,3.25,8,61,"Monday"
2014-12-09,"Brot",110.476546068652,FALSE,8,2.125,9,45,"Tuesday"
2014-12-10,"Brot",99.9187171842705,FALSE,5,4.875,13,61,"Wednesday"
2014-12-11,"Brot",109.754570057738,FALSE,7,4,12,95,"Thursday"
2014-12-12,"Brot",109.142671748118,FALSE,7,7.25,18,61,"Friday"
2014-12-13,"Brot",124.956684401136,FALSE,5,4.75,10,61,"Saturday"
2014-12-14,"Brot",102.80557310108,FALSE,4,3.5,9,10,"Sunday"
2014-12-15,"Brot",96.3136936339829,FALSE,7,4.75,11,61,"Monday"
2014-12-16,"Brot",97.7685842370004,FALSE,8,4.625,12,61,"Tuesday"
2014-12-17,"Brot",102.856835442046,FALSE,7,3.625,10,61,"Wednesday"
2014-12-18,"Brot",112.769700687238,FALSE,7,10,11,61,"Thursday"
2014-12-19,"Brot",100.434605432296,FALSE,5,8.125,15,61,"Friday"
2014-12-20,"Brot",92.9765497836537,FALSE,6,5.375,24,21,"Saturday"
2014-12-21,"Brot",74.1776353738615,FALSE,6,6.625,14,21,"Sunday"
2014-12-22,"Brot",166.062608421996,FALSE,7,9.75,21,63,"Monday"
2014-12-23,"Brot",184.21718934313,FALSE,7,9.125,19,61,"Tuesday"
2014-12-24,"Brot",289.724706873301,FALSE,5,7.75,21,61,"Wednesday"
2014-12-27,"Brot",133.160219555693,FALSE,3,-0.25,8,NA,"Saturday"
2014-12-28,"Brot",65.5011765409885,FALSE,1,-0.5,7,0,"Sunday"
2014-12-29,"Brot",159.353174871792,FALSE,5,0.75,10,0,"Monday"
2014-12-30,"Brot",171.900364677079,FALSE,7,5.25,9,21,"Tuesday"
2014-12-31,"Brot",253.25502096677,FALSE,6,7.375,11,61,"Wednesday"
2015-01-02,"Brot",171.436480362582,FALSE,6,7.75,24,61,"Friday"
2015-01-03,"Brot",146.725466464595,FALSE,7,4.875,25,69,"Saturday"
2015-01-04,"Brot",69.2618750164446,FALSE,0,4.75,15,NA,"Sunday"
2015-01-05,"Brot",159.498680849924,FALSE,8,5.875,8,20,"Monday"
2015-01-06,"Brot",116.621821467299,FALSE,8,3.625,8,10,"Tuesday"
2015-01-07,"Brot",116.046870294295,FALSE,6,5.75,10,61,"Wednesday"
2015-01-08,"Brot",88.9219763738156,FALSE,8,6.375,9,61,"Thursday"
2015-01-09,"Brot",89.5158553261206,FALSE,6,7.5,25,63,"Friday"
2015-01-10,"Brot",67.954839483437,FALSE,6,10,28,61,"Saturday"
2015-01-11,"Brot",102.503556455298,FALSE,5,4.25,23,61,"Sunday"
2015-01-12,"Brot",122.717043089708,FALSE,7,7.5,19,61,"Monday"
2015-01-13,"Brot",86.441812930424,FALSE,7,7.75,14,61,"Tuesday"
2015-01-14,"Brot",72.7918398175921,FALSE,6,3.125,16,71,"Wednesday"
2015-01-15,"Brot",93.7671799134285,FALSE,7,6.75,14,61,"Thursday"
2015-01-16,"Brot",131.913950068001,FALSE,6,6.75,13,0,"Friday"
2015-01-17,"Brot",115.086208812258,FALSE,1,4.25,12,21,"Saturday"
2015-01-18,"Brot",47.8910511689248,FALSE,8,2,9,61,"Sunday"
2015-01-19,"Brot",138.935449172918,FALSE,7,1,5,71,"Monday"
2015-01-20,"Brot",116.932538278351,FALSE,7,-0.375,4,77,"Tuesday"
2015-01-21,"Brot",90.1034587863099,FALSE,8,-1.125,4,10,"Wednesday"
2015-01-22,"Brot",135.950512983467,FALSE,7,-1.375,3,49,"Thursday"
2015-01-23,"Brot",130.976061288992,FALSE,8,-1.25,5,20,"Friday"
2015-01-24,"Brot",140.03186322028,FALSE,7,-0.5,10,71,"Saturday"
2015-01-25,"Brot",94.493388512183,FALSE,6,2.875,6,NA,"Sunday"
2015-01-26,"Brot",150.51678717379,FALSE,7,3.375,10,61,"Monday"
2015-01-27,"Brot",141.518792699705,FALSE,2,4.875,13,NA,"Tuesday"
2015-01-28,"Brot",124.273404481234,FALSE,7,4.875,17,61,"Wednesday"
2015-01-29,"Brot",129.932530553471,FALSE,7,1.5,12,75,"Thursday"
2015-01-30,"Brot",100.75421525386,FALSE,7,1.125,6,NA,"Friday"
2015-01-31,"Brot",129.039421255357,FALSE,7,-2.375,7,49,"Saturday"
2015-02-01,"Brot",92.189837282486,FALSE,7,-0.25,9,75,"Sunday"
2015-02-02,"Brot",159.254353701805,FALSE,6,1,10,22,"Monday"
2015-02-03,"Brot",112.095171542871,FALSE,7,-1,10,77,"Tuesday"
2015-02-04,"Brot",111.66941350432,FALSE,6,-1.875,9,0,"Wednesday"
2015-02-05,"Brot",133.827962608871,FALSE,5,0.75,10,22,"Thursday"
2015-02-06,"Brot",136.337106368056,FALSE,2,-0.5,6,22,"Friday"
2015-02-07,"Brot",130.642229801113,FALSE,7,4.125,18,20,"Saturday"
2015-02-08,"Brot",62.750062992056,FALSE,1,3.375,14,NA,"Sunday"
2015-02-09,"Brot",112.747460478504,FALSE,7,6.875,13,61,"Monday"
2015-02-10,"Brot",94.7581535487495,FALSE,7,7.625,11,NA,"Tuesday"
2015-02-11,"Brot",94.7022920091949,FALSE,8,4,5,NA,"Wednesday"
2015-02-12,"Brot",99.5801689919554,FALSE,8,2,4,10,"Thursday"
2015-02-13,"Brot",91.3547288868634,FALSE,8,1.25,6,10,"Friday"
2015-02-14,"Brot",62.2346006049711,FALSE,7,1.625,9,28,"Saturday"
2015-02-15,"Brot",96.7929953706798,FALSE,7,3.125,16,10,"Sunday"
2015-02-16,"Brot",118.255475071685,FALSE,8,2,9,10,"Monday"
2015-02-17,"Brot",118.509639861913,FALSE,6,1.125,7,45,"Tuesday"
2015-02-18,"Brot",123.267817249283,FALSE,3,5.5,12,10,"Wednesday"
2015-02-19,"Brot",123.69090336092,FALSE,0,6.25,13,5,"Thursday"
2015-02-20,"Brot",117.287703917599,FALSE,8,3.875,11,71,"Friday"
2015-02-21,"Brot",107.174143505865,FALSE,7,3.875,16,61,"Saturday"
2015-02-22,"Brot",70.4631468349699,FALSE,5,5.25,13,0,"Sunday"
2015-02-23,"Brot",66.8925102653853,FALSE,7,4.5,12,61,"Monday"
2015-02-24,"Brot",105.730056008902,FALSE,7,5.625,12,61,"Tuesday"
2015-02-25,"Brot",81.6177684403834,FALSE,5,5.875,10,NA,"Wednesday"
2015-02-26,"Brot",104.017958777385,FALSE,5,6.625,10,0,"Thursday"
2015-02-27,"Brot",101.514216092369,FALSE,7,4.5,9,61,"Friday"
2015-02-28,"Brot",99.5688944630867,FALSE,3,5.625,10,0,"Saturday"
2015-03-01,"Brot",45.7343245346269,FALSE,7,6.75,15,61,"Sunday"
2015-03-02,"Brot",104.963808490064,FALSE,6,5.125,23,61,"Monday"
2015-03-03,"Brot",96.3163361056603,FALSE,6,5,14,61,"Tuesday"
2015-03-04,"Brot",76.5028628068188,FALSE,6,5,18,61,"Wednesday"
2015-03-05,"Brot",115.664704258596,FALSE,7,6.625,14,NA,"Thursday"
2015-03-06,"Brot",100.668607215573,FALSE,7,8.125,12,20,"Friday"
2015-03-07,"Brot",106.704697425172,FALSE,7,10.125,13,0,"Saturday"
2015-03-08,"Brot",80.654299664346,FALSE,0,14,12,NA,"Sunday"
2015-03-09,"Brot",145.517595242024,FALSE,4,8.375,6,NA,"Monday"
2015-03-10,"Brot",120.053548888447,FALSE,3,9.5,13,10,"Tuesday"
2015-03-11,"Brot",77.5925278766144,FALSE,0,9.125,12,NA,"Wednesday"
2015-03-12,"Brot",123.321210172569,FALSE,0,7.125,10,0,"Thursday"
2015-03-13,"Brot",104.09727840711,FALSE,6,4.875,15,NA,"Friday"
2015-03-14,"Brot",98.2811856068814,FALSE,7,5.125,15,NA,"Saturday"
2015-03-15,"Brot",56.9672232806217,FALSE,7,5.75,13,21,"Sunday"
2015-03-16,"Brot",136.698666060069,FALSE,2,8.625,13,10,"Monday"
2015-03-17,"Brot",136.644449549369,FALSE,1,10.75,11,5,"Tuesday"
2015-03-18,"Brot",117.213496435657,FALSE,4,10.625,8,NA,"Wednesday"
2015-03-19,"Brot",121.351949525045,FALSE,0,10.375,9,0,"Thursday"
2015-03-20,"Brot",125.078492851656,FALSE,7,5,9,45,"Friday"
2015-03-21,"Brot",113.449213775737,FALSE,7,4.5,21,61,"Saturday"
2015-03-22,"Brot",71.5711481513957,FALSE,0,4.375,8,NA,"Sunday"
2015-03-23,"Brot",129.186723027161,FALSE,0,7.75,12,NA,"Monday"
2015-03-24,"Brot",114.539801718388,FALSE,6,7.875,6,0,"Tuesday"
2015-03-25,"Brot",85.7675699240561,FALSE,6,7.875,14,5,"Wednesday"
2015-03-26,"Brot",126.909561618178,FALSE,7,7.125,9,0,"Thursday"
2015-03-27,"Brot",113.205121341153,FALSE,7,7,7,61,"Friday"
2015-03-28,"Brot",177.270608855771,FALSE,7,8.5,10,NA,"Saturday"
2015-03-29,"Brot",56.8890738313162,FALSE,7,8.25,12,61,"Sunday"
2015-03-30,"Brot",110.288515770675,FALSE,6,6.5,29,61,"Monday"
2015-03-31,"Brot",101.620422865145,FALSE,7,6.375,35,61,"Tuesday"
2015-04-01,"Brot",134.425214341545,FALSE,4,5,24,22,"Wednesday"
2015-04-02,"Brot",269.424940927989,FALSE,6,6.5,19,61,"Thursday"
2015-04-04,"Brot",274.149943740529,FALSE,0,8.375,11,NA,"Saturday"
2015-04-05,"Brot",102.981646842744,FALSE,3,8.625,11,NA,"Sunday"
2015-04-06,"Brot",60.1445223461642,FALSE,0,7.75,10,NA,"Monday"
2015-04-07,"Brot",115.651138885906,FALSE,7,7.75,14,61,"Tuesday"
2015-04-08,"Brot",89.8685552544395,FALSE,2,12,11,NA,"Wednesday"
2015-04-09,"Brot",157.556996562067,FALSE,2,11.875,7,0,"Thursday"
2015-04-10,"Brot",125.640782296666,FALSE,1,14.125,8,5,"Friday"
2015-04-11,"Brot",149.471145855324,FALSE,2,16.75,14,61,"Saturday"
2015-04-12,"Brot",39.0548694183738,FALSE,5,12.375,16,NA,"Sunday"
2015-04-13,"Brot",94.5357769724487,FALSE,4,8.875,21,61,"Monday"
2015-04-14,"Brot",95.7358790995654,FALSE,7,10.75,17,61,"Tuesday"
2015-04-15,"Brot",102.93265639072,FALSE,0,15.5,19,5,"Wednesday"
2015-04-16,"Brot",90.5282058330727,FALSE,6,9.375,16,21,"Thursday"
2015-04-17,"Brot",91.0744308710578,FALSE,0,10.5,15,NA,"Friday"
2015-04-18,"Brot",103.305896790347,FALSE,0,10.875,8,NA,"Saturday"
2015-04-19,"Brot",25.46219373912,FALSE,0,10.125,11,NA,"Sunday"
2015-04-20,"Brot",113.238537617252,FALSE,0,14.25,9,NA,"Monday"
2015-04-21,"Brot",121.935695795117,FALSE,0,14.625,17,5,"Tuesday"
2015-04-22,"Brot",115.982784302446,FALSE,0,12.125,7,NA,"Wednesday"
2015-04-23,"Brot",109.647753246652,FALSE,1,13.625,12,NA,"Thursday"
2015-04-24,"Brot",93.8539762667653,FALSE,2,13.875,9,20,"Friday"
2015-04-25,"Brot",121.601177999412,FALSE,7,13.75,8,63,"Saturday"
2015-04-26,"Brot",71.0071270593663,FALSE,8,7,11,61,"Sunday"
2015-04-27,"Brot",151.174833546803,FALSE,4,10.125,11,NA,"Monday"
2015-04-28,"Brot",91.0866799976838,FALSE,3,10.25,13,NA,"Tuesday"
2015-04-29,"Brot",135.750739524874,FALSE,5,12.625,12,NA,"Wednesday"
2015-04-30,"Brot",185.547465909923,FALSE,6,11.375,10,61,"Thursday"
2015-05-02,"Brot",205.277811156554,FALSE,3,11,12,0,"Saturday"
2015-05-03,"Brot",49.1824014028742,FALSE,1,14.75,12,61,"Sunday"
2015-05-04,"Brot",141.916859730021,FALSE,5,15.875,13,21,"Monday"
2015-05-05,"Brot",98.3386635883964,FALSE,4,20,15,95,"Tuesday"
2015-05-06,"Brot",112.613312971486,FALSE,3,17.125,11,21,"Wednesday"
2015-05-07,"Brot",119.486322756166,FALSE,6,12,16,21,"Thursday"
2015-05-08,"Brot",108.528740811492,FALSE,2,11.5,11,NA,"Friday"
2015-05-09,"Brot",122.939690460506,FALSE,7,13.5,14,61,"Saturday"
2015-05-10,"Brot",54.676729153515,FALSE,2,12.75,18,0,"Sunday"
